"gene","pval","effect","fdr"
"SENP5","0.012573765928202","-0.19401688661012",0.0168671634704662
"SENP6","0.437319480759682","-0.0772176451333531",0.47387098250579
"SENP7","0.0340844340439909","-0.121650565295647",0.043490537248827
"SENP8","1.5963137788846e-10","0.0898993739490011",4.48360309673602e-10
"SEPHS1","1.98829565941612e-30","1.19210712486846",1.17309443905551e-28
"SEPHS2","3.71831463607389e-20","3.40773531821374",2.98586423058158e-19
"SEPSECS","0.0231151724359773","0.139318763785529",0.0300943173905503
"SEPT1","8.05235895484047e-11","-0.316978770821691",2.32531924918063e-10
"SEPT10","0.00236897044280266","-0.461500920374968",0.00343661156845327
"SEPT2","6.73518449747087e-05","1.21380057003477",0.000113847611689107
"SEPT3","0.0285239778468285","-0.0292320002686956",0.0367189382969429
"SEPT5","1.24572796604962e-15","-0.420693569247081",5.73558768667612e-15
"SEPT6","0.0142001258744617","0.105130677478882",0.0189200595322611
"SERAC1","4.98602939791424e-22","0.142962309059888",5.28805069440979e-21
"SERF1B","0.998987018960074","-4.0190951963448e-06",0.999088418373285
"SERF2","1.07078501383277e-10","-1.84891440196531",3.05544301804063e-10
"SERGEF","1.06941454550224e-14","-0.458862802082313",4.49336525238105e-14
"SERINC1","0.000817325899063909","-1.85055722009053",0.00124142316686861
"SERINC3","8.53790596849032e-21","-2.68112026486746",7.57191606728489e-20
"SERPINA1","0.000127355140178121","-35.1407066754764",0.000209242987522933
"SERPINA10","0.659781008517747","0.00420514476202974",0.690255072937499
"SERPINA3","0.38676645898852","0.258149808648757",0.423235219948233
"SERPINA4","9.46020480912636e-23","0.462896725111363",1.13395861294796e-21
"SERPINA5","9.86052535988287e-39","12.3686197603443",4.416170744133e-36
"SERPINA6","0.000197574427158215","1.9549450197624",0.000319131283736048
"SERPINA7","0.0668578166536522","0.00947763564266182",0.0822204277943629
"SERPINB1","1.60284113748783e-21","-2.24174255370247",1.57455570564981e-20
"SERPINB10","0.0264595472879881","0.00481693392846924",0.0342358397148453
"SERPINB5","0.144533493304703","0.00518856990899855",0.169554531436033
